,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,DAL,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys,6,2591,0,sr:competitor:4392,home,3
1,PHI,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles,10,2607,3,sr:competitor:4428,away,0
