,attendance,entry_mode,id,scheduled,status,utc_offset,weather
116,73118,INGEST,4c1981af-5029-4284-baf6-c8779f683f2d,2000-10-29T18:04:27+00:00,closed,-5,"Sunny Crisp Temp: 50 F, Wind: north 5-13 mph mph"
117,35286,INGEST,4fb4e2e6-d133-48e0-bd9b-3cc9cd497b6a,2000-10-29T21:06:56+00:00,closed,-7,"Calm with scattered clouds Temp: 70 F, Humidity: 49%, Wind: South 9 MPH mph"
118,62141,INGEST,5c1ebd6f-f7d2-41e6-b22f-65e3cb185f6f,2000-10-29T00:00:00+00:00,closed,-8,"Mostly Sunny Temp: 52 F, Humidity: 80%, Wind: West 5 mph"
119,72861,INGEST,6e2ac3f8-3fdc-4682-b389-40fae1bcbcd1,2000-10-29T18:02:07+00:00,closed,-5,"Sunny Temp: 46 F, Humidity: 41%, Wind: N 6 mph"
120,69405,INGEST,74d5f35a-7552-4b35-9315-1c2beb0a133a,2000-10-29T18:01:37+00:00,closed,-5,"Sunny, blustery winds Temp: 53 F, Wind: N-NE 15-20 mph"
121,83472,INGEST,a376df29-73a0-4328-bc58-ece7de768b1c,2000-10-31T02:39:07+00:00,closed,-5,"Temp: 54 F, Humidity: 38%, Wind: NE 9 MPH mph"
122,63554,INGEST,ac544efa-b599-47dc-ac26-b168ccc40cf0,2000-10-29T21:15:13+00:00,closed,-6,"Cloudy Skies Temp: 72 F, Humidity: 90%, Wind: South 10-15 mph"
123,65589,INGEST,bb1f5700-ed33-4697-867d-1f14f76741f0,2000-10-29T18:02:37+00:00,closed,-5,"Hazy, warm, little chance of rain Temp: 82 F, Humidity: 74%, Wind: WSW 7 mph"
124,46178,INGEST,bb37ccd3-4a7a-41b2-acca-3c6792b6618b,2000-10-29T18:02:00+00:00,closed,-5,"Good Temp: 70 F, Humidity: 49%, Wind: East 7 mph"
125,78087,INGEST,c0fd308b-b12f-4762-b58e-f611906e11f4,2000-10-29T21:04:05+00:00,closed,-5,"Mixed Precipitation Temp: 45 F, Humidity: 52%, Wind: N 18 Gusting to 22 mph"
126,66659,INGEST,d381a501-9ca4-4b55-8293-926da6c28c60,2000-10-30T01:35:36+00:00,closed,-8,"Partly cloudy Temp: 63 F, Humidity: 82%, Wind: WSW 8 mph"
127,68109,INGEST,fb7b4ad5-f3a4-40b3-8130-5daadf62675e,2000-10-29T21:06:19+00:00,closed,-8,"Mostly cloudy Temp: 60 F, Humidity: 65%, Wind: WSW 13 mph"
128,65636,INGEST,01e5ac38-911b-434b-927f-c5dc690c5299,2000-11-05T18:05:10+00:00,closed,-5,"Mostly Cloudy with wind gusts to 24 mph Temp: 52 F, Humidity: 53%, Wind: NW 18 mph"
129,70097,INGEST,15bdc84a-97c0-4f4d-9ee2-0c0a5b6b4d20,2000-11-05T18:02:47+00:00,closed,-5,"Temp: 63 F, Humidity: 77%, Wind: SE 6 mph"
130,54759,INGEST,4e8d2c49-fb04-4ca1-aec8-8c8edc58d238,2000-11-05T18:02:52+00:00,closed,-5,"Sunny Temp: 57 F, Humidity: 56%, Wind: SE 5 mph"
131,77813,INGEST,653ceae7-e7e7-4336-9f12-6acb5838bc9a,2000-11-05T18:03:00+00:00,closed,-5,"dome controlled Temp: 68 F, Humidity: 79%, Wind:  1 mph"
132,59884,INGEST,75449c99-6efd-4c53-ad39-8ebe284c294f,2000-11-05T00:00:00+00:00,closed,-8,"Showers Temp: 48 F, Humidity: 100%, Wind: South 8 mph"
133,60292,INGEST,80dae8d7-716c-42af-a61a-9e51b9841bdc,2000-11-05T18:02:37+00:00,closed,-5,"Cloudy, occasional rain and drizzle Temp: 46 F, Humidity: 95%, Wind: North 20 mph"
134,72718,INGEST,82a79437-864c-45e4-9ac6-916d12d9426d,2000-11-05T18:03:00+00:00,closed,-5,"Sunny Brisk Temp: 49 F, Wind: northerly 6-15 mph"
135,64900,INGEST,8eeb5d57-1c9e-4db7-882f-7202badaf312,2000-11-05T18:02:55+00:00,closed,-6,"Temp: 79 F, Wind: South 10 mph"
136,68498,INGEST,a34846ea-e035-455b-8e3e-68393d049945,2000-11-05T18:03:00+00:00,closed,-6,"Sunny & Cool Temp: 56 F, Humidity: 64%, Wind: East 9 mph"
137,62428,INGEST,a5285bb6-d1f2-46d5-bc87-ac8c1dc0a905,2000-11-05T00:00:00+00:00,closed,-8,"Mostly cloudy skies Temp:  66 F, Humidity: 77%, Wind: W 7 mph"
138,52244,INGEST,b80da3be-45d1-45be-b95d-9fe018a7fe21,2000-11-05T21:06:08+00:00,closed,-7,"Partly Cloudy Temp: 65 F, Humidity: 52%, Wind: SW 8 mph"
139,66944,INGEST,c5d5578c-70db-41e4-a4c7-b8acbf7312f9,2000-11-05T18:02:51+00:00,closed,-6,"Sunny, temps to low 60's. Temp: 57 F, Humidity: 40%, Wind: S 12 mph"
140,78305,INGEST,d8854b35-62d5-42b1-87f9-df613c44f6d8,2000-11-05T21:15:22+00:00,closed,-5,"Partly Cloudy Temp: 51 F, Humidity: 50%, Wind: NW 20 mph"
141,66048,INGEST,ece115f3-3195-43c7-bb2b-4d613c0fda81,2000-11-06T01:35:25+00:00,closed,-6,"Temp:  F, Wind:   mph"
142,59854,INGEST,ffc3f5ca-f117-4082-bc56-58b59b26cdd2,2000-11-07T02:10:49+00:00,closed,-6,"Temp: 50 F, Humidity: 77%, Wind: E 19-25  mph"
143,78174,INGEST,02f12d99-93c4-4794-a0ef-7eec65b2af49,2000-11-12T21:15:12+00:00,closed,-5,"Partly Sunny Temp: 54 F, Humidity: 62%, Wind: NE 8 mph"
