,attendance,entry_mode,id,scheduled,status,utc_offset,weather
32,77422,INGEST,261bf63b-5a50-49b4-b1cf-adb50c371486,2005-09-25T17:03:15+00:00,closed,-4,"Temp: 69 F, Humidity: 65%, Wind: SSW 10 mph"
33,62045,INGEST,318df124-9427-46be-887b-243e99051779,2005-09-25T17:02:52+00:00,closed,-5,
34,70518,INGEST,56a13aa5-ae2e-4317-bd6f-7101e0b9d949,2005-09-25T17:04:00+00:00,closed,-5,
35,63952,INGEST,5ec2128a-3568-459e-84b6-633c4371735b,2005-09-25T17:04:01+00:00,closed,-5,
36,67735,INGEST,618c9057-1ca8-41ea-b64c-798bf4bba183,2005-09-25T17:03:55+00:00,closed,-4,
37,65835,INGEST,6469cb45-cc98-46ce-949b-ebae9e7c7cab,2005-09-25T17:03:16+00:00,closed,-5,
38,76381,INGEST,64924c05-8d3d-4a84-a952-942d18f596a3,2005-09-27T01:07:52+00:00,closed,-6,
39,64868,INGEST,65c42bd5-a093-4179-850f-4b902fe64567,2005-09-25T20:15:58+00:00,closed,-4,
40,64843,INGEST,75e3b764-c77d-4dd6-845a-056f050c294c,2005-09-25T20:05:25+00:00,closed,-7,
41,72288,INGEST,82270090-f4ff-48f3-b64a-9883842ab7b4,2005-09-25T17:02:51+00:00,closed,-4,
42,57127,INGEST,b76b34d4-faa0-476c-8b1b-c27bec95c8ab,2005-09-25T17:03:03+00:00,closed,-5,
43,65373,INGEST,bc9af6cf-ded2-4c18-a308-0034a59e02ae,2005-09-26T00:37:09+00:00,closed,-7,
44,72032,INGEST,d0edadb7-cd6a-4b62-8923-d68365cea71c,2005-09-25T17:03:38+00:00,closed,-4,
45,68247,INGEST,eb19a19c-232b-4bda-b364-bd5ee93010d8,2005-09-25T20:04:26+00:00,closed,-7,
46,78742,INGEST,1cc56653-1a5d-444e-b6de-ad2f6457e7c7,2005-10-02T19:15:07+00:00,closed,-5,
47,103467,INGEST,1feb885a-6e96-4255-92d2-1d811508acd8,2005-10-03T00:36:37+00:00,closed,-5,
48,70479,INGEST,2f229127-8263-4c90-91e8-40d86e7e8f2b,2005-10-02T20:06:16+00:00,closed,-4,
49,69552,INGEST,3055da57-904f-4e43-95f4-e4d04b6f6bb8,2005-10-02T20:15:27+00:00,closed,-4,
50,66045,INGEST,3770e4ee-a098-45b8-bd7d-b3c10b82d980,2005-10-02T17:02:45+00:00,closed,-4,
51,78453,INGEST,3820c37d-5f3e-48d0-ae87-218e1a25a1d2,2005-10-02T17:03:23+00:00,closed,-4,
52,68756,INGEST,4343d4f6-a524-4393-b79b-18d891234ec5,2005-10-02T17:03:30+00:00,closed,-4,
53,58688,INGEST,49ce127b-52b4-4e44-aaaa-1536db437d80,2005-10-02T16:03:28+00:00,closed,-5,
54,65714,INGEST,739d0581-8f6d-44fe-be30-7025e1d26a49,2005-10-02T17:02:47+00:00,closed,-4,
55,62400,INGEST,78d7a447-a994-4c3b-8b9b-60c8d769cca0,2005-10-02T20:15:31+00:00,closed,-7,
56,64994,INGEST,b050aa27-f501-455e-8b61-7aff0f2272e2,2005-10-02T17:02:49+00:00,closed,-4,
57,73657,INGEST,dc345671-0baf-40c9-8d6e-98a83d76dca5,2005-10-04T01:07:30+00:00,closed,-4,
58,69149,INGEST,f80fa3e9-f7db-41f0-9d13-779637bb8999,2005-10-02T17:02:47+00:00,closed,-5,
59,90215,INGEST,fa760b8f-e9ab-4ddc-8fc7-5d8bdd592bfe,2005-10-02T17:02:38+00:00,closed,-4,"Sunny Temp: 80 F, Humidity: 51%, Wind: South 7 mph"
60,68537,INGEST,13a35830-a3fd-439c-a010-fd58e6f051bc,2005-10-11T01:07:43+00:00,closed,-7,
61,63199,INGEST,142f54ac-0b85-4f3f-9cf4-ded62dc01d42,2005-10-09T19:15:47+00:00,closed,-5,
62,73079,INGEST,1e3313d4-6c51-4c51-9ce1-95553da9a782,2005-10-09T17:03:34+00:00,closed,-4,
63,71079,INGEST,2b7c2a7b-0f66-4b73-abed-b6e460caccf4,2005-10-09T17:03:21+00:00,closed,-4,
64,38809,INGEST,2d74fd0a-5bad-45cd-8ba5-8d290d7db393,2005-10-09T20:16:08+00:00,closed,-7,
65,75880,INGEST,40415e76-9b7b-4122-8043-812e8ff65519,2005-10-09T20:15:42+00:00,closed,-6,
66,65707,INGEST,7faa4359-f1d5-4665-95d8-a81a79e8b444,2005-10-09T17:04:25+00:00,closed,-5,
67,70580,INGEST,898d33e0-dd16-47fa-bd94-304dbe19765f,2005-10-09T17:02:47+00:00,closed,-5,
68,61201,INGEST,8afeb767-140a-4f7a-abdb-2c45c214e046,2005-10-09T17:02:50+00:00,closed,-4,
69,68084,INGEST,97956d31-f22c-45f0-8e59-d8535cb68db4,2005-10-09T20:05:43+00:00,closed,-7,
70,72160,INGEST,bbe84ebd-7fae-4476-b360-1b79962b8598,2005-10-09T17:02:52+00:00,closed,-4,
71,70430,INGEST,c4c7cccd-d03f-48b4-9553-e7ceed6eba9f,2005-10-09T17:02:30+00:00,closed,-5,
72,77852,INGEST,d75a333d-5354-421e-9bdb-909b37793ff2,2005-10-10T00:13:03+00:00,closed,-4,
73,66137,INGEST,e8650db4-9218-4d13-9424-3ff7fd9d458e,2005-10-10T00:37:45+00:00,closed,-4,
74,78083,INGEST,01e5c977-7e16-4cc4-a570-b9a04ea1dacd,2005-10-16T17:02:51+00:00,closed,-5,
75,76571,INGEST,08b4cb3f-a86f-47dc-8e78-cdac2d665c58,2005-10-16T20:15:57+00:00,closed,-6,
76,66196,INGEST,239d9716-b625-419b-adb4-2bf877d5c53b,2005-10-17T00:37:38+00:00,closed,-7,
77,70196,INGEST,3a94996a-7145-478c-aba2-99547dc9acf6,2005-10-16T17:05:17+00:00,closed,-4,
78,52666,INGEST,42c0e792-a727-4c3d-997f-5992fcbdc607,2005-10-16T20:15:34+00:00,closed,-7,
79,61083,INGEST,43b021af-edac-4dda-a5a6-30a33fa45149,2005-10-16T17:02:56+00:00,closed,-4,
80,63891,INGEST,4952f672-d067-4fae-9274-96e1685fad88,2005-10-16T17:02:48+00:00,closed,-4,"Partly cloudy Temp: 56 F, Humidity: 61%, Wind: NW 15 mph"
81,62278,INGEST,637c1d1d-090a-4a9b-88cf-fded90e07c22,2005-10-16T16:02:46+00:00,closed,-5,"Temp: 76 F, Humidity: 30%, Wind:   mph"
82,57307,INGEST,6f3a6d79-e19d-4311-8de2-5d38bb2cab6e,2005-10-18T01:08:06+00:00,closed,-5,
83,69149,INGEST,784cf7b4-ec02-4a5b-9e47-ce8c5311655d,2005-10-16T17:03:42+00:00,closed,-5,
84,62143,INGEST,88bb12f4-f18f-4565-b1fb-9b4a353f664b,2005-10-16T17:03:00+00:00,closed,-5,
85,72045,INGEST,b8766840-ccea-4fc0-b491-439beef57487,2005-10-16T20:15:25+00:00,closed,-4,
86,65168,INGEST,c295c8d2-e1d0-45de-a8f6-d7c7c082ceec,2005-10-16T17:02:45+00:00,closed,-4,
87,65562,INGEST,f42356e8-98ed-4f57-9ec5-7653ec83e0b5,2005-10-16T17:03:54+00:00,closed,-5,
88,90224,INGEST,008dbf8e-4626-4831-b042-bd189f8eb12e,2005-10-23T17:03:35+00:00,closed,-4,
89,42779,INGEST,0f3f88d8-809b-4db4-802b-fa4c3d66b729,2005-10-23T20:15:49+00:00,closed,-7,
90,78516,INGEST,0f822041-7022-4882-9ca7-683bc70a6e74,2005-10-23T20:15:32+00:00,closed,-4,
91,62102,INGEST,11e8d46e-d4ad-48b8-8e5c-81b53fce462f,2005-10-23T20:15:34+00:00,closed,-5,
92,72923,INGEST,30848d9c-34a3-4013-8bb5-9e6004ee326b,2005-10-23T17:03:57+00:00,closed,-4,
93,39482,INGEST,375fa545-5e1c-44fa-b31b-e8e1aa54dd5e,2005-10-23T20:15:27+00:00,closed,-7,
94,64586,INGEST,52d6ed82-5c6d-4723-b0f8-a764a16e2841,2005-10-23T17:03:10+00:00,closed,-5,
95,70995,INGEST,59c56f1d-178e-4d97-ba85-6a4b395284d1,2005-10-25T01:07:53+00:00,closed,-4,
96,68350,INGEST,6f36389d-75df-4889-ab4c-b914551e30b4,2005-10-21T23:05:19+00:00,closed,-4,
97,70621,INGEST,722ac2c5-4ba3-47ce-b69b-d7f3f3d9f910,2005-10-23T17:03:42+00:00,closed,-5,
98,67046,INGEST,75c35313-034f-47f4-88f2-70ce94f019a8,2005-10-23T20:05:51+00:00,closed,-7,
99,64278,INGEST,956e1adf-cbb4-46b2-a613-bc14b027a7b0,2005-10-23T17:03:00+00:00,closed,-5,
100,66104,INGEST,c8db008b-026f-46e0-a5fc-eb94493739ff,2005-10-23T17:02:58+00:00,closed,-4,
101,67747,INGEST,e8a9c943-5aec-4b78-9745-86e89a7d6046,2005-10-23T17:03:07+00:00,closed,-4,
102,65251,INGEST,1e6ed9cb-bb39-4470-bf39-a069bd7f0361,2005-10-30T18:02:48+00:00,closed,-6,
103,70064,INGEST,388c76a7-2ece-47bf-b961-12546ddc4023,2005-10-30T18:02:39+00:00,closed,-6,
104,73502,INGEST,456c1e82-011d-4fe2-996b-7b7a8744e47a,2005-10-30T18:02:58+00:00,closed,-5,
105,63358,INGEST,50b36dc2-767a-4f92-ae1d-9bfae7808d5b,2005-10-30T21:15:42+00:00,closed,-8,
106,65750,INGEST,5d91a537-72b2-43d0-bfae-731aff4b93a5,2005-10-30T21:05:46+00:00,closed,-8,
107,69149,INGEST,767a74e9-f906-4eaa-b247-27e3b5c98695,2005-10-30T18:02:56+00:00,closed,-6,
108,76530,INGEST,8e59b4e9-3832-484e-96cb-27e307e2a4c7,2005-10-30T21:15:31+00:00,closed,-7,
109,64178,INGEST,a216f360-9201-4d8c-9b3d-b1dd28af6c3d,2005-11-01T02:08:00+00:00,closed,-5,
110,78630,INGEST,b6b02919-7cf1-44e9-b1b8-0d11dd06af3f,2005-10-30T18:06:29+00:00,closed,-5,
111,65940,INGEST,cc85ed87-33ce-483e-9cce-9d3bf8e48925,2005-10-30T18:02:28+00:00,closed,-5,
112,61643,INGEST,dceec617-d373-49fb-a0cc-d18ff13fbe9f,2005-10-30T21:05:57+00:00,closed,-6,
113,61814,INGEST,f3c81014-3011-4964-841f-99f64929336e,2005-10-30T18:04:13+00:00,closed,-5,"Artificially Controlled Temp: 68 F, Humidity: 70%, Wind:   mph"
114,68756,INGEST,f57e6eb5-a1e2-49bf-b3ab-88995f3785cd,2005-10-31T01:38:05+00:00,closed,-5,
115,62068,INGEST,fa3269ad-1f85-4e8b-995a-14c0ab77adc1,2005-10-30T17:03:17+00:00,closed,-6,
116,64613,INGEST,1204bde7-4af3-4315-9683-9bb5e49be2f4,2005-11-06T18:02:39+00:00,closed,-5,
117,72187,INGEST,16f00114-8276-41a3-90b7-63aba93d0061,2005-11-06T18:03:53+00:00,closed,-5,
118,90298,INGEST,1bfb5f2f-360d-49b4-aea9-62ec63fa08a2,2005-11-07T01:37:32+00:00,closed,-5,
119,70607,INGEST,3df7e74d-d403-4383-bb9d-9443de7c7da6,2005-11-06T21:16:18+00:00,closed,-6,
120,63820,INGEST,9811a15e-d01c-47ce-9c2c-80625655e356,2005-11-06T21:05:45+00:00,closed,-8,
121,77662,INGEST,9bc10a9e-2b27-4b60-af06-34edb5149fb0,2005-11-06T18:02:54+00:00,closed,-5,
122,79033,INGEST,a404f804-cdce-4ff4-bf3c-c65f9add8365,2005-11-06T18:02:58+00:00,closed,-6,
123,65014,INGEST,a8fc1ef9-5c8a-4ed6-bb3b-dfb8bc4e36c8,2005-11-06T18:03:05+00:00,closed,-5,
124,70540,INGEST,c2dc0404-105d-47e0-97c2-998311342070,2005-11-06T18:03:09+00:00,closed,-5,
125,43542,INGEST,c42dfe51-3c73-41a6-a0e0-a2dd4e971594,2005-11-06T21:05:53+00:00,closed,-7,
126,32637,INGEST,c657e311-973f-4b86-84f9-ede1e08f865a,2005-11-06T21:05:43+00:00,closed,-6,
127,68756,INGEST,cf9c399d-d9ae-4270-ab0c-6391cd06969e,2005-11-08T02:08:00+00:00,closed,-5,
128,72594,INGEST,d9afd79d-5364-4bd6-8edd-78955d7a5b39,2005-11-06T18:03:15+00:00,closed,-5,
129,63813,INGEST,e0d6c6ac-7d81-418a-93dc-309dc0829f35,2005-11-06T18:02:41+00:00,closed,-6,
130,73529,INGEST,1a1e47e4-f4fc-4962-a208-88874e92f3c3,2005-11-13T21:05:34+00:00,closed,-5,
131,61091,INGEST,2e8d9f27-a735-4466-b212-7c0d8f9af3a0,2005-11-13T18:03:36+00:00,closed,-5,
132,62779,INGEST,400de733-9e51-4bbe-8a93-1ca0ec685481,2005-11-13T21:05:47+00:00,closed,-8,
133,73405,INGEST,503d4801-a378-47a2-b029-78f7b090f3b7,2005-11-13T18:03:07+00:00,closed,-5,
134,72093,INGEST,6d9c77cc-de1c-4175-9a7d-dc8718bdfa2c,2005-11-13T18:03:16+00:00,closed,-5,
135,63491,INGEST,7373fdff-4a0b-4575-830e-5d6e20667c1b,2005-11-14T01:37:35+00:00,closed,-5,
136,62153,INGEST,9e8c381a-50f8-4222-9bf5-636e2182d98d,2005-11-13T18:03:47+00:00,closed,-6,
137,66107,INGEST,a3dddd27-7e05-4ae9-b2d3-dd1874a700ea,2005-11-13T18:02:37+00:00,closed,-5,
138,71001,INGEST,ae0f7a5e-bffa-4ac8-80d7-6ffc769ffb70,2005-11-13T21:15:39+00:00,closed,-5,
139,65421,INGEST,c639c683-e0a0-46e7-904e-4eff11bce563,2005-11-13T16:15:45+00:00,closed,-5,
140,57209,INGEST,cb9dee56-96de-4530-adfa-6b2805fe75e7,2005-11-13T18:02:52+00:00,closed,-5,
141,67192,INGEST,cef97b8e-78e2-48e6-81da-dc75f0e86b50,2005-11-13T21:15:30+00:00,closed,-8,
142,67739,INGEST,d03c4074-0c02-4bda-88ec-f348b7184ff8,2005-11-15T02:08:12+00:00,closed,-5,
143,78637,INGEST,f6afd193-2535-4c3d-befa-828c275df6d2,2005-11-13T18:03:12+00:00,closed,-5,
144,78626,INGEST,1c19a9ea-6d0c-43aa-a6aa-2a592f82dfe5,2005-11-20T18:03:54+00:00,closed,-5,
145,90129,INGEST,20104281-68bf-4c22-a4b4-1a0c00b34de2,2005-11-20T18:02:40+00:00,closed,-5,
146,62156,INGEST,2d9b1c7f-7efe-44d2-9a2f-1fc3539b2ddf,2005-11-20T18:02:37+00:00,closed,-6,
147,72773,INGEST,34c34382-e8e1-4169-b073-03b5ee452ad4,2005-11-20T18:03:49+00:00,closed,-5,
148,62670,INGEST,3f254851-9178-4ccc-bc0c-6046069aab32,2005-11-20T18:02:54+00:00,closed,-6,
149,69149,INGEST,46ea5288-b196-4a5c-9894-1488821eed2d,2005-11-20T18:02:46+00:00,closed,-6,
150,70610,INGEST,4a78368d-60a1-4301-a848-78947574f443,2005-11-22T02:07:34+00:00,closed,-6,
151,68756,INGEST,6b67b20c-32e6-43dd-bf69-4c58db597da1,2005-11-20T18:03:42+00:00,closed,-5,
152,65995,INGEST,7da92ddd-2d6a-4116-86a1-7e14a51933a8,2005-11-20T21:15:54+00:00,closed,-5,
153,76255,INGEST,867b799c-a5cc-4b74-ab58-e061d6b9ea52,2005-11-20T21:15:48+00:00,closed,-7,
154,70794,INGEST,a05b9b96-df18-4fba-8724-b7ba6ff6d306,2005-11-20T18:03:59+00:00,closed,-5,
155,70481,INGEST,b2a06a0a-98da-4a7a-861d-5f86f5f4fdef,2005-11-21T01:37:00+00:00,closed,-6,
156,65602,INGEST,b57fb61e-9b4c-4c8d-a677-6bca69e0dab0,2005-11-20T21:16:10+00:00,closed,-8,
157,65750,INGEST,b6b63e91-dabb-4c9d-8ab6-3705e30d62c6,2005-11-20T18:02:42+00:00,closed,-6,
158,63590,INGEST,b76f624d-c6b4-4845-92be-0cb42524dc13,2005-11-20T21:05:51+00:00,closed,-8,
159,70601,INGEST,de7d85a5-dde1-4a15-800b-e0a327795baa,2005-11-20T18:02:38+00:00,closed,-5,"Sunny Temp: 56 F, Wind: SW 5mph mph"
160,62390,INGEST,31be389e-9a49-47b0-a7a4-a1c28d23f158,2005-11-24T17:40:38+00:00,closed,-5,
161,63814,INGEST,3cb5c6ce-6ddc-4277-a043-46de6539f62d,2005-11-27T18:03:00+00:00,closed,-6,
162,70010,INGEST,41fe5cd4-2b00-4861-b15d-17ede61b2c12,2005-11-27T18:03:23+00:00,closed,-6,"Temp: 78 F, Humidity: 66%, Wind: s/sw 17 mph"
163,84930,INGEST,4e85af39-eb1e-4d3d-bb26-47952fef4714,2005-11-27T18:02:49+00:00,closed,-5,"Cloudy Temp: 52 F, Humidity: 61%, Wind:  Calm mph"
164,71440,INGEST,75d074ff-bd98-4386-8f4c-fdb42b2e5958,2005-11-27T18:03:18+00:00,closed,-5,
165,67102,INGEST,7c2d128f-c279-47b1-968a-84ecea96fbae,2005-11-27T21:15:33+00:00,closed,-8,"Sunny Temp: 42 F, Humidity: 84%, Wind: S 5 mph"
166,39198,INGEST,93fef4d0-74b9-42d1-a42e-6dcdead3dd13,2005-11-27T21:06:02+00:00,closed,-7,
167,65680,INGEST,9e42776e-8b65-4bd9-97cb-9977219242a6,2005-11-27T18:03:01+00:00,closed,-5,
168,69149,INGEST,aa51c903-65dd-41d1-a26c-3add2441b02c,2005-11-27T18:03:10+00:00,closed,-6,
169,78025,INGEST,ab787224-020c-4667-8a7c-73caf4be0c72,2005-11-27T18:02:34+00:00,closed,-6,
170,49097,INGEST,af3bd89a-37c9-4011-b8aa-34caf1755d14,2005-11-27T21:06:13+00:00,closed,-8,
171,63273,INGEST,b266d2b9-900b-433b-8b04-82f6f6e2f9e3,2005-11-24T21:17:13+00:00,closed,-6,"Temp: 68 F, Humidity: 37%, Wind:   mph"
172,77152,INGEST,bfa07408-1862-4307-ad3a-7da3764b39ee,2005-11-28T01:37:34+00:00,closed,-5,
173,65506,INGEST,c62385e7-61c5-484d-b848-a1a51b5e2102,2005-11-27T18:03:23+00:00,closed,-5,
174,57442,INGEST,dabb3494-2817-4f66-8b0b-b17b2555e2ea,2005-11-29T02:08:14+00:00,closed,-5,
175,67665,INGEST,e11d827d-7e23-497e-b854-0f2e2b40f790,2005-11-27T21:17:04+00:00,closed,-5,
176,73661,INGEST,0836ef33-2cb5-43b9-be46-1342f584a9e6,2005-12-04T18:04:10+00:00,closed,-5,
177,68756,INGEST,2409b478-36d3-4652-a9d4-6b19d3541708,2005-12-04T21:15:53+00:00,closed,-5,
178,66436,INGEST,46f61169-f654-408d-83c5-f4e8b9169091,2005-12-05T01:37:02+00:00,closed,-8,
179,78261,INGEST,47610557-78d8-45a6-8275-60cbfb030efb,2005-12-04T21:15:52+00:00,closed,-6,
180,61375,INGEST,4b17ce82-05d1-452d-ad96-00c9a3f06f2f,2005-12-04T18:02:34+00:00,closed,-5,
181,65701,INGEST,5f2ca6df-8f84-457a-a775-71ae0007c9a6,2005-12-04T21:05:43+00:00,closed,-6,
182,63044,INGEST,6f9d23eb-dce7-4d7c-ae14-2bdf88b78600,2005-12-04T18:02:51+00:00,closed,-5,
183,70941,INGEST,72327c7f-01e2-412a-8133-41ce0947cdc1,2005-12-04T18:03:38+00:00,closed,-5,
184,78645,INGEST,803c7065-1e75-4a74-b4a8-c9c057c26fce,2005-12-04T18:03:30+00:00,closed,-5,
185,67637,INGEST,82907204-9c62-4990-a517-35bb5b71868e,2005-12-06T02:08:08+00:00,closed,-5,
186,72051,INGEST,b20a8b68-4cdf-47a1-abb8-acb50b43021f,2005-12-04T18:03:32+00:00,closed,-5,
187,57228,INGEST,b81d52b6-9734-4c9b-925a-df6294cbd473,2005-12-04T18:02:38+00:00,closed,-5,
188,60439,INGEST,c7d7925d-1fec-4e6f-878d-4f6b2c2ded70,2005-12-04T21:05:19+00:00,closed,-8,
189,34411,INGEST,cf899bc5-b6b9-4564-a314-0443d63b84b8,2005-12-04T18:03:01+00:00,closed,-6,
190,62177,INGEST,eb755cbd-996d-4ee1-a502-f18c921d45ab,2005-12-04T18:03:07+00:00,closed,-6,
191,69909,INGEST,fdcdc4b6-6cf7-44cc-8491-6fc7fd11af8c,2005-12-04T18:02:55+00:00,closed,-5,
192,71810,INGEST,0190dad1-ff78-4afc-8642-b93f1ef1e75f,2005-12-11T18:03:11+00:00,closed,-5,
193,65788,INGEST,15ce829f-0cac-45a7-a580-af95af39d501,2005-12-11T18:03:02+00:00,closed,-5,
194,63432,INGEST,1a46cffa-62ac-4a8f-9232-f8f0512cf416,2005-12-11T21:16:03+00:00,closed,-6,
195,46654,INGEST,207e43fc-d56e-4fec-8a23-7206b274f6c7,2005-12-11T21:06:35+00:00,closed,-7,
196,77561,INGEST,38a70894-44c7-4dd2-9960-78ab3ed7c95b,2005-12-11T18:02:52+00:00,closed,-5,
197,61237,INGEST,4c4921df-9209-4c3f-b789-1844f8febc60,2005-12-11T18:02:49+00:00,closed,-5,
198,65026,INGEST,52221633-14f2-4d7f-97ab-a71d282ac2e8,2005-12-11T21:15:54+00:00,closed,-8,
199,69149,INGEST,62e73826-743a-401b-92de-7ec3b68d3293,2005-12-11T18:03:04+00:00,closed,-6,
200,67164,INGEST,7fc75bc6-0bf5-44f7-bafa-695d89bb0ae4,2005-12-11T18:02:57+00:00,closed,-5,
201,67443,INGEST,7fd1133d-c520-46c9-809a-83109df5a028,2005-12-11T21:06:09+00:00,closed,-5,"Mostly Clouldy Temp: 38 F, Humidity: 62%, Wind: WSW 7 mph"
202,66690,INGEST,853b191a-03bc-47f3-9431-e60ea7b3725c,2005-12-11T21:06:02+00:00,closed,-8,
203,70083,INGEST,8f346a99-e38d-4bde-baab-12856f2cd03b,2005-12-13T02:08:39+00:00,closed,-5,
204,64005,INGEST,9810598f-5cb8-47b1-b81c-49b98dd059eb,2005-12-11T18:02:55+00:00,closed,-6,
205,75651,INGEST,9a4ad7e0-7d90-4911-bd1c-c56d27c8b3af,2005-12-11T21:15:22+00:00,closed,-7,
206,70019,INGEST,c4788a48-07d7-4fa7-b971-534ae155c1fc,2005-12-12T01:37:35+00:00,closed,-6,"Partly cloudy Temp: 14 F, Humidity: 64%, Wind: N 8 mph"
207,73467,INGEST,ce1f3ff6-65a9-4ad5-b612-3ac2d05b3077,2005-12-11T18:03:25+00:00,closed,-5,
208,61749,INGEST,0c52f868-026a-4df3-968e-8403f6c1a49c,2005-12-18T21:05:52+00:00,closed,-5,
209,70024,INGEST,4418187c-7b05-4625-94a9-bd1e6f9048ee,2005-12-18T18:02:36+00:00,closed,-6,
210,57389,INGEST,476f8317-ed09-4fa4-ad9a-0ea36cd4ff38,2005-12-18T18:02:49+00:00,closed,-5,
211,70604,INGEST,54cc21a3-977e-4612-b3fe-54a9b13d6c7b,2005-12-20T02:09:39+00:00,closed,-5,
212,64136,INGEST,5c176be8-c034-4657-ac35-1e780113f0e3,2005-12-18T18:03:03+00:00,closed,-6,
213,64764,INGEST,5eb7f0d3-91c9-4228-80f7-7daa7be951cc,2005-12-18T18:02:51+00:00,closed,-5,
214,41862,INGEST,6365c4b6-c604-4b8e-8223-e2ad0ef826c5,2005-12-18T21:05:48+00:00,closed,-8,
215,32551,INGEST,81477c26-96b7-4b70-8100-923f37be3533,2005-12-18T18:03:19+00:00,closed,-6,
216,62170,INGEST,89d7ef1c-ff45-47b0-911a-4a6148a77807,2005-12-19T01:37:01+00:00,closed,-6,
217,90588,INGEST,8deb2853-fc2b-4095-8f0e-c493115ed449,2005-12-18T21:15:46+00:00,closed,-5,
218,69149,INGEST,8fbc3577-76c6-4ede-8ee5-8798b58bf50a,2005-12-18T18:03:38+00:00,closed,-6,
219,78625,INGEST,a152e181-6176-4ba2-bfaa-b0fa8ae1a4ff,2005-12-17T22:11:35+00:00,closed,-5,
220,68756,INGEST,b34702cb-1bce-40aa-8188-19c2fc5275bd,2005-12-17T18:33:48+00:00,closed,-5,
