,attendance,entry_mode,id,scheduled,status,utc_offset,weather
0,68809,INGEST,0a3f8ca0-f0d9-402c-a507-c84c36c53b56,2003-09-08T00:51:02+00:00,closed,-5,"Partly Cloudy Temp: 75 F, Humidity: 62%, Wind: NE 9mph mph"
1,73262,INGEST,177d7f73-a8f9-45ee-88a8-6706d1319d38,2003-09-07T17:07:22+00:00,closed,-4,"Partly sunny Temp: 72 F, Humidity: 75%, Wind: SW 15 mph"
2,63157,INGEST,2db2a95d-f586-4c71-9e70-7081c70ad9be,2003-09-07T17:06:08+00:00,closed,-4,"Mostly Sunny Temp: 71 F, Humidity: 57%, Wind:  3 mph"
3,85420,INGEST,413e7724-06c0-4249-a0f5-bf4db6645ba4,2003-09-05T01:09:06+00:00,closed,-4,"Overcast Temp: 72 F, Humidity: 82%, Wind: South 7 mph"
4,64104,INGEST,41b07a2e-3442-4510-8bec-b2bc3b2247d4,2003-09-07T20:19:07+00:00,closed,-5,"Partly Cloudy Skies Temp: 82 F, Humidity: 39%, Wind: South 5-10 mph"
5,78048,INGEST,44c00010-fb0c-439c-809c-c8ca92ac3b20,2003-09-07T17:07:38+00:00,closed,-5,"Clear Temp: 77 F, Humidity: 36%, Wind: SE 6 mph"
6,63820,INGEST,50471fa0-387e-4346-ae82-7ec4ae8fb77d,2003-09-07T17:06:09+00:00,closed,-4,"Partly Cloudy & Fair Temp: 72 F, Humidity: 70%, Wind: E 6 mph"
7,72134,INGEST,56a53b15-081d-4397-91eb-4759c62f0a16,2003-09-07T17:05:57+00:00,closed,-4,"Mostly Cloudy Temp: 72 F, Humidity: 73%, Wind: North 9mph mph"
8,52250,INGEST,901f3720-e4de-4eb0-aba1-df454df910ab,2003-09-07T20:18:14+00:00,closed,-7,"Cloudy Temp: 66 F, Humidity: 68%, Wind: N 6 mph"
9,60691,INGEST,9b5689af-4597-4900-905c-791cc0cd0586,2003-09-07T17:06:08+00:00,closed,-4,"Artificially Controlled Temp: 70 F, Humidity: 68%, Wind:   mph"
10,70505,INGEST,a9ee500b-ff01-4049-b445-b5012a6e6176,2003-09-07T17:05:19+00:00,closed,-5,"Mostly sunny. Temp: 71 F, Humidity: 78%, Wind: NE 4 mph"
11,73358,INGEST,c2b401cb-4bd3-4164-9d04-5e0f54f95e29,2003-09-07T17:06:20+00:00,closed,-4,"Sunny Temp: 73 F, Humidity: 42%, Wind:  light/vrbl mph"
12,67772,INGEST,ca1d681e-c699-49d3-8a0e-2a4f8a002a67,2003-09-09T01:09:36+00:00,closed,-4,"Cloudy Temp: 74 F, Humidity: 68%, Wind: East 10 mph"
13,78666,INGEST,f0aa0808-7898-4031-8912-68862ea86fda,2003-09-07T17:05:18+00:00,closed,-4,"Sunny Temp: 78 F, Humidity: 48%, Wind: North 5 mph"
14,73010,INGEST,f5f1b03d-9a80-4b32-ac94-adad7c3025ba,2003-09-07T17:06:02+00:00,closed,-4,"Partly Cloudy Temp: 89 F, Humidity: 69%, Wind: West 6 mph"
15,67554,INGEST,f8b0633a-3f34-4925-8b36-14c113a21d59,2003-09-07T20:20:06+00:00,closed,-7,"Mostly sunny Temp: 66 F, Humidity: 70%, Wind: West 16 mph"
16,67624,INGEST,0940338e-1567-4299-b984-d72e8ea5b102,2003-09-14T20:15:33+00:00,closed,-4,"Mostly Cloudy Temp: 82 F, Humidity: 67%, Wind: South 10 mph"
17,50135,INGEST,0a1c081d-7f00-482d-b639-87c4b0705ca3,2003-09-14T20:16:03+00:00,closed,-7,"Sunny Temp: 80 F, Humidity: 66%, Wind: South 13 mph"
18,56999,INGEST,1e7e2094-86ee-400e-a92e-a08c8cd78095,2003-09-14T16:02:50+00:00,closed,-4,"Temp:  F, Wind:   mph"
19,78907,INGEST,52f1d315-cb37-4751-adf2-768296da395c,2003-09-16T01:09:01+00:00,closed,-4,"Rain Temp: 72 F, Humidity: 100%, Wind: E 9 mph"
20,77461,INGEST,5a61d514-9f89-455b-9e66-52251593ab69,2003-09-14T17:02:55+00:00,closed,-4,"Temp: 79 F, Humidity: 96%, Wind: ESE 10 mph mph"
21,68390,INGEST,6055c6e5-09b0-461c-a564-0fbe1bc89c39,2003-09-14T17:02:33+00:00,closed,-5,"Indoors Temp: 84 F, Humidity: 79%, Wind: South 9 mph"
22,78416,INGEST,749a5e59-3f4a-453f-9e7f-9986018aab1b,2003-09-14T17:02:47+00:00,closed,-5,"Clear Temp: 67 F, Humidity: 60%, Wind: NW 10 mph"
