,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,6.5,1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,2,20,59,27:53,2456,37,25,0,sr:competitor:4422,384,0
2,OAK,5.5,0,1c1cec48-6352-4556-b789-35304c1a6ae1,0,Oakland,Raiders,7,65,69,32:07,2464,58,35,0,sr:competitor:4390,379,0
