,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PHI,6.3,3,386bdbf9-9eea-4869-bb9a-274b0bc66e80,2,Philadelphia,Eagles,5,53,63,27:17,2573,51,27,0,sr:competitor:4428,398,2
2,GB,4.2,2,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,Green Bay,Packers,7,62,75,32:43,2560,17,28,0,sr:competitor:4420,318,3
