,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BUF,6.0,0,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,Buffalo,Bills,5,35,62,35:29,2617,37,32,0,sr:competitor:4376,370,0
2,SD,5.5,2,9dbb9060-ba0f-4920-829e-16d4d9246b5d,2,San Diego,Chargers,5,35,48,24:31,2639,16,17,0,,263,3
