,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,4.5,2,33405046-04ee-4058-a950-d606f8c30852,1,Minnesota,Vikings,6,40,67,29:16,2600,29,25,0,sr:competitor:4423,299,3
2,WAS,5.7,2,22052ff7-c065-42ee-bc8f-c4691c50e624,0,Washington,Redskins,7,52,64,30:44,2615,56,32,1,sr:competitor:4432,367,0
