,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ATL,6.9,2,e6aa13a4-0055-48a9-bc41-be28dc106929,2,Atlanta,Falcons,10,135,64,29:13,2584,5,19,0,sr:competitor:4393,442,2
2,CAR,5.1,0,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,0,Carolina,Panthers,3,45,61,30:47,2587,9,36,0,sr:competitor:4415,313,0
