,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,3.9,1,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,9,84,52,25:02,2639,12,19,0,,201,0
2,ATL,5.3,3,e6aa13a4-0055-48a9-bc41-be28dc106929,3,Atlanta,Falcons,2,20,66,34:58,2616,32,43,1,sr:competitor:4393,348,3
