,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PHI,4.0,0,386bdbf9-9eea-4869-bb9a-274b0bc66e80,0,Philadelphia,Eagles,10,72,71,31:13,2539,36,14,0,sr:competitor:4428,286,2
2,SD,4.6,2,9dbb9060-ba0f-4920-829e-16d4d9246b5d,1,San Diego,Chargers,9,72,63,28:47,2541,47,20,0,,291,3
