,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DEN,5.7,2,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,Denver,Broncos,3,25,58,29:15,2484,0,21,0,sr:competitor:4418,328,1
2,SD,3.3,2,9dbb9060-ba0f-4920-829e-16d4d9246b5d,1,San Diego,Chargers,6,61,64,30:45,2501,36,30,0,,214,1
