,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,OAK,6.8,0,1c1cec48-6352-4556-b789-35304c1a6ae1,0,Oakland,Raiders,5,39,61,24:57,2498,43,22,1,sr:competitor:4390,415,1
2,TEN,6.3,1,d26a1ca5-722d-4274-8f97-c92e49c96315,1,Tennessee,Titans,5,35,83,35:03,2506,37,19,0,sr:competitor:367364,527,2
