,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ATL,5.7,0,e6aa13a4-0055-48a9-bc41-be28dc106929,0,Atlanta,Falcons,6,40,70,36:03,2550,15,39,0,sr:competitor:4393,399,2
2,PIT,7.4,4,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,3,Pittsburgh,Steelers,9,65,64,30:53,2574,3,26,0,sr:competitor:4345,473,3
