,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,5.6,0,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,7,61,63,28:14,2575,27,38,0,,353,2
2,KC,3.5,1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,1,Kansas City,Chiefs,3,23,68,31:46,2564,7,21,0,sr:competitor:4422,241,2
