,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,5.3,3,de760528-1dc0-416a-a978-b510d20692ff,1,Arizona,Cardinals,11,85,69,35:02,2549,0,29,0,sr:competitor:4412,367,1
2,SF,6.7,2,f0e724b0-4cbf-495a-be47-013907608da9,2,San Francisco,49ers,8,62,59,24:58,2577,71,18,0,sr:competitor:4389,393,2
