,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TB,5.1,1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,1,Tampa Bay,Buccaneers,11,94,61,30:22,2642,24,28,0,sr:competitor:4388,311,1
2,ATL,3.6,2,e6aa13a4-0055-48a9-bc41-be28dc106929,0,Atlanta,Falcons,8,60,65,29:38,2616,43,28,0,sr:competitor:4393,234,2
