,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,HOU,6.4,0,82d2d380-3834-4938-835f-aec541e5ece7,0,Houston,Texans,7,55,60,35:11,2649,90,31,0,sr:competitor:4324,384,0
2,CIN,4.5,1,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,1,Cincinnati,Bengals,7,51,56,24:49,2619,15,22,0,sr:competitor:4416,253,3
