,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SEA,4.9,2,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,Seattle,Seahawks,10,75,71,30:12,2641,46,34,0,sr:competitor:4430,351,3
2,SF,5.8,2,f0e724b0-4cbf-495a-be47-013907608da9,1,San Francisco,49ers,9,60,63,34:28,2640,87,23,0,sr:competitor:4389,365,1
