,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,5.1,1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,4,33,63,31:33,1100,31,30,0,sr:competitor:4422,323,2
2,OAK,5.8,2,1c1cec48-6352-4556-b789-35304c1a6ae1,1,Oakland,Raiders,6,27,72,28:27,1108,3,17,0,sr:competitor:4390,417,2
