,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CLE,3.7,4,d5a2eb42-8065-4174-ab79-0a6fa820e35e,3,Cleveland,Browns,6,51,60,23:44,2590,0,16,0,sr:competitor:4417,221,5
2,PIT,5.5,2,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,1,Pittsburgh,Steelers,6,45,66,36:16,2608,30,42,0,sr:competitor:4345,365,1
