,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CHI,4.7,4,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,Chicago,Bears,6,55,87,37:40,167,68,32,0,sr:competitor:4391,413,4
2,CLE,5.3,0,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,Cleveland,Browns,9,80,49,25:10,169,57,23,0,sr:competitor:4417,261,1
