,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CLE,3.4,4,d5a2eb42-8065-4174-ab79-0a6fa820e35e,3,Cleveland,Browns,5,26,62,27:20,2448,38,24,0,sr:competitor:4417,211,4
2,BAL,5.7,2,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,0,Baltimore,Ravens,5,41,63,32:40,2443,72,41,0,sr:competitor:4413,359,1
