,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NE,4.3,2,97354895-8c77-4fd4-a860-32e62ea7382a,1,New England,Patriots,12,126,68,27:47,1103,38,22,0,sr:competitor:4424,289,4
2,GB,4.7,1,a20471b4-a8d9-40c7-95ad-90cc30e46932,0,Green Bay,Packers,5,60,64,32:13,1097,22,36,0,sr:competitor:4420,301,0
