,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,4.0,2,6680d28d-d4d2-49f6-aace-5292d3ec02c2,1,Kansas City,Chiefs,4,20,71,30:31,2598,26,22,1,sr:competitor:4422,284,4
2,DEN,5.4,2,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,Denver,Broncos,12,64,61,29:29,2592,16,29,0,sr:competitor:4418,327,1
