,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,3.8,3,33405046-04ee-4058-a950-d606f8c30852,1,Minnesota,Vikings,13,95,49,23:12,2532,41,17,0,sr:competitor:4423,185,3
2,PIT,4.7,2,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,1,Pittsburgh,Steelers,12,129,58,36:48,2540,85,39,1,sr:competitor:4345,275,1
