,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYG,6.1,1,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,5,53,52,23:42,2604,2,19,0,sr:competitor:4426,316,1
2,NE,5.7,0,97354895-8c77-4fd4-a860-32e62ea7382a,0,New England,Patriots,5,42,69,36:18,2601,10,26,0,sr:competitor:4424,390,0
