,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TB,4.5,2,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,2,Tampa Bay,Buccaneers,8,75,53,28:31,155,89,32,0,sr:competitor:4388,239,4
2,NYJ,4.3,1,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,New York,Jets,4,25,69,31:29,147,63,24,0,sr:competitor:4427,296,3
