,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,OAK,5.0,0,1c1cec48-6352-4556-b789-35304c1a6ae1,0,Oakland,Raiders,10,96,55,29:41,2498,42,26,0,sr:competitor:4390,273,0
2,BUF,4.3,0,768c92aa-75ff-4a43-bcc0-f2798c2e1724,0,Buffalo,Bills,7,55,56,30:19,2478,9,24,0,sr:competitor:4376,243,1
