,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYG,6.1,1,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,New York,Giants,7,70,67,29:56,2536,12,34,0,sr:competitor:4426,406,2
2,KC,5.7,2,6680d28d-d4d2-49f6-aace-5292d3ec02c2,2,Kansas City,Chiefs,9,75,63,30:04,2530,7,34,0,sr:competitor:4422,362,3
