,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIA,5.6,0,4809ecb0-abd3-451d-9c4a-92a90b83ca06,0,Miami,Dolphins,4,40,65,35:08,177,89,38,0,sr:competitor:4287,366,0
2,IND,5.0,1,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,1,Indianapolis,Colts,2,25,51,24:52,174,0,18,0,sr:competitor:4421,254,4
