,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SF,6.5,1,f0e724b0-4cbf-495a-be47-013907608da9,1,San Francisco,49ers,2,20,55,25:23,2577,7,33,0,sr:competitor:4389,360,1
2,STL,3.9,1,39f349de-6463-4803-ad70-f1e0f144f5ed,1,St. Louis,Rams,6,40,68,34:37,2578,30,28,0,,265,1
