,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,IND,5.6,2,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,Indianapolis,Colts,11,84,60,32:04,2626,21,30,0,sr:competitor:4421,334,0
2,BAL,4.3,4,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,2,Baltimore,Ravens,4,33,61,27:56,2620,8,19,0,sr:competitor:4413,260,5
