,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,5.7,1,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,5,36,78,35:08,1111,21,28,0,,441,1
2,SF,6.2,0,f0e724b0-4cbf-495a-be47-013907608da9,0,San Francisco,49ers,8,71,75,35:41,1113,67,31,0,sr:competitor:4389,467,1
