,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,6.7,2,6680d28d-d4d2-49f6-aace-5292d3ec02c2,2,Kansas City,Chiefs,9,68,59,31:48,176,17,33,0,sr:competitor:4422,396,3
2,DEN,4.8,4,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,Denver,Broncos,8,146,70,37:16,171,44,34,0,sr:competitor:4418,335,1
