,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BAL,3.9,2,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,1,Baltimore,Ravens,4,30,53,26:18,2551,41,21,1,sr:competitor:4413,206,3
2,SD,4.4,4,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,10,78,64,33:42,2575,65,40,0,,284,1
