,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,5.5,2,9dbb9060-ba0f-4920-829e-16d4d9246b5d,0,San Diego,Chargers,5,32,73,36:50,2501,18,35,1,,402,0
2,NO,4.4,2,0d855753-ea21-4953-89f9-0e20aff9eb73,1,New Orleans,Saints,10,117,50,23:10,2495,0,18,0,sr:competitor:4425,220,2
