,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DAL,5.2,0,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,0,Dallas,Cowboys,3,22,74,36:45,170,26,45,0,sr:competitor:4392,386,1
2,WAS,4.9,2,22052ff7-c065-42ee-bc8f-c4691c50e624,1,Washington,Redskins,7,60,46,23:15,193,38,26,0,sr:competitor:4432,226,1
