,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,6.2,3,33405046-04ee-4058-a950-d606f8c30852,2,Minnesota,Vikings,10,84,57,25:46,1102,26,26,0,sr:competitor:4423,356,2
2,NYG,6.5,1,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,9,84,71,34:14,1106,13,35,0,sr:competitor:4426,460,1
