,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ATL,3.7,1,e6aa13a4-0055-48a9-bc41-be28dc106929,1,Atlanta,Falcons,2,13,65,30:15,128,22,14,0,sr:competitor:4393,238,3
2,NYG,4.4,0,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,0,New York,Giants,8,71,58,29:45,146,36,33,0,sr:competitor:4426,255,2
