,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,4.0,0,de760528-1dc0-416a-a978-b510d20692ff,0,Arizona,Cardinals,5,27,52,22:46,162,59,20,0,sr:competitor:4412,209,0
2,DAL,4.9,2,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,1,Dallas,Cowboys,9,65,70,37:14,170,67,40,0,sr:competitor:4392,343,3
