,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DET,4.1,2,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,Detroit,Lions,6,39,62,27:02,2485,9,18,0,sr:competitor:4419,256,1
2,PHI,6.4,2,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,Philadelphia,Eagles,7,54,63,32:58,2499,26,19,0,sr:competitor:4428,402,1
