,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SEA,4.6,2,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,0,Seattle,Seahawks,3,20,59,25:21,2468,43,33,0,sr:competitor:4430,270,0
2,NO,4.8,3,0d855753-ea21-4953-89f9-0e20aff9eb73,3,New Orleans,Saints,11,114,75,34:39,2461,31,26,0,sr:competitor:4425,359,4
