,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,DEN,7.5,2,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,1,Denver,Broncos,5,35,48,24:27,2592,102,26,0,sr:competitor:4418,359,1
2,TEN,6.0,4,d26a1ca5-722d-4274-8f97-c92e49c96315,1,Tennessee,Titans,6,80,71,35:33,2614,18,29,0,sr:competitor:367364,423,3
