,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,KC,6.0,0,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,4,25,64,35:02,2564,7,41,0,sr:competitor:4422,382,1
2,DEN,4.3,2,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,0,Denver,Broncos,7,44,57,24:58,2558,6,16,0,sr:competitor:4418,244,1
