,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NO,4.1,1,0d855753-ea21-4953-89f9-0e20aff9eb73,0,New Orleans,Saints,3,25,68,30:15,181,0,24,0,sr:competitor:4425,276,1
2,ATL,5.6,1,e6aa13a4-0055-48a9-bc41-be28dc106929,1,Atlanta,Falcons,5,34,53,29:45,163,26,30,0,sr:competitor:4393,297,2
