,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CLE,5.0,2,d5a2eb42-8065-4174-ab79-0a6fa820e35e,2,Cleveland,Browns,7,57,61,32:13,2556,84,29,0,sr:competitor:4417,302,2
2,PIT,5.1,0,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,Pittsburgh,Steelers,5,50,66,27:47,2574,13,20,0,sr:competitor:4345,338,3
