,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PHI,7.4,1,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,Philadelphia,Eagles,11,108,53,24:42,2573,26,17,0,sr:competitor:4428,393,1
2,ATL,5.1,0,e6aa13a4-0055-48a9-bc41-be28dc106929,0,Atlanta,Falcons,9,99,74,35:18,2550,4,34,0,sr:competitor:4393,378,1
