,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,5.7,2,d26a1ca5-722d-4274-8f97-c92e49c96315,2,Tennessee,Titans,3,24,74,37:23,192,0,34,1,sr:competitor:367364,423,2
2,GB,4.1,1,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,Green Bay,Packers,4,30,55,22:37,173,29,15,0,sr:competitor:4420,223,2
