,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,MIN,7.6,4,33405046-04ee-4058-a950-d606f8c30852,2,Minnesota,Vikings,11,70,58,27:59,2492,33,23,0,sr:competitor:4423,443,2
2,CHI,6.0,2,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,Chicago,Bears,14,101,64,32:01,2480,0,28,0,sr:competitor:4391,385,1
