,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NE,4.5,1,97354895-8c77-4fd4-a860-32e62ea7382a,0,New England,Patriots,5,31,64,32:20,179,153,33,0,sr:competitor:4424,290,2
2,CLE,4.5,1,d5a2eb42-8065-4174-ab79-0a6fa820e35e,1,Cleveland,Browns,2,21,61,27:40,169,58,19,0,sr:competitor:4417,277,4
