,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CIN,5.1,0,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,Cincinnati,Bengals,7,55,83,41:15,2447,6,57,0,sr:competitor:4416,422,1
2,HOU,5.8,0,82d2d380-3834-4938-835f-aec541e5ece7,0,Houston,Texans,6,58,46,18:45,2453,3,19,0,sr:competitor:4324,269,1
