,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,NYJ,4.4,3,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,2,New York,Jets,6,46,48,26:49,2537,72,27,0,sr:competitor:4427,212,3
2,TB,4.0,2,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,0,Tampa Bay,Buccaneers,12,87,71,33:11,2545,18,26,0,sr:competitor:4388,285,1
