,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,5.5,1,d26a1ca5-722d-4274-8f97-c92e49c96315,1,Tennessee,Titans,6,64,80,42:46,156,74,43,0,sr:competitor:367364,436,1
2,NYG,4.4,2,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,New York,Giants,7,48,49,17:14,146,18,12,0,sr:competitor:4426,215,4
