,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CLE,5.2,2,d5a2eb42-8065-4174-ab79-0a6fa820e35e,2,Cleveland,Browns,7,84,55,20:52,2482,24,17,0,sr:competitor:4417,287,4
2,NE,5.3,4,97354895-8c77-4fd4-a860-32e62ea7382a,2,New England,Patriots,7,60,78,39:08,2493,5,50,0,sr:competitor:4424,412,3
