,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SEA,4.9,3,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,2,Seattle,Seahawks,5,40,62,31:05,188,0,30,0,sr:competitor:4430,302,2
2,MIA,5.3,3,4809ecb0-abd3-451d-9c4a-92a90b83ca06,2,Miami,Dolphins,9,57,55,28:55,177,11,34,0,sr:competitor:4287,289,4
