,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TB,5.7,2,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,1,Tampa Bay,Buccaneers,4,35,63,36:01,2579,20,42,0,sr:competitor:4388,359,2
2,WAS,4.5,1,22052ff7-c065-42ee-bc8f-c4691c50e624,1,Washington,Redskins,3,19,56,23:59,2581,2,21,0,sr:competitor:4432,252,1
