,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SD,3.5,3,9dbb9060-ba0f-4920-829e-16d4d9246b5d,3,San Diego,Chargers,5,43,58,28:57,151,52,22,0,,201,5
2,KC,2.4,1,6680d28d-d4d2-49f6-aace-5292d3ec02c2,0,Kansas City,Chiefs,11,90,67,31:03,141,94,31,0,sr:competitor:4422,161,1
