,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,ARI,5.3,2,de760528-1dc0-416a-a978-b510d20692ff,1,Arizona,Cardinals,7,67,76,37:29,2475,21,40,0,sr:competitor:4412,402,1
2,STL,3.7,4,39f349de-6463-4803-ad70-f1e0f144f5ed,1,St. Louis,Rams,9,74,50,22:31,2504,28,10,0,,185,2
