,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,BAL,5.3,3,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,2,Baltimore,Ravens,6,55,60,25:18,164,68,30,0,sr:competitor:4413,316,2
2,CHI,2.8,3,7b112545-38e6-483c-a55c-96cf6ee49cb8,0,Chicago,Bears,5,56,68,34:42,167,16,28,0,sr:competitor:4391,189,2
