,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,CAR,6.9,2,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,Carolina,Panthers,10,91,58,28:52,1090,153,29,1,sr:competitor:4415,401,3
2,CIN,4.9,4,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,1,Cincinnati,Bengals,5,39,70,31:08,1092,2,29,0,sr:competitor:4416,340,1
