,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TEN,4.2,0,d26a1ca5-722d-4274-8f97-c92e49c96315,0,Tennessee,Titans,3,20,60,33:37,1116,14,39,0,sr:competitor:367364,251,2
2,HOU,3.8,3,82d2d380-3834-4938-835f-aec541e5ece7,1,Houston,Texans,5,47,62,26:23,1118,27,24,0,sr:competitor:4324,233,3
