,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,PIT,5.9,4,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,1,Pittsburgh,Steelers,9,85,68,35:51,2466,154,40,0,sr:competitor:4345,399,2
2,OAK,3.1,2,1c1cec48-6352-4556-b789-35304c1a6ae1,1,Oakland,Raiders,5,50,52,24:09,2464,2,23,0,sr:competitor:4390,161,3
