,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,SF,6.9,1,f0e724b0-4cbf-495a-be47-013907608da9,1,San Francisco,49ers,5,39,60,36:12,2577,13,34,0,sr:competitor:4389,416,1
2,SEA,5.6,2,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,2,Seattle,Seahawks,5,30,54,23:48,2576,31,21,0,sr:competitor:4430,303,5
